"country","iso2c","iso3c","year","status","lastupdated","gni_per_capita","gdp_per_capita","population","trade_gdp","region","capital","longitude","latitude","income","lending"
"Botswana","BW","BWA",2018,"","2025-04-15",6680,7407.95940141786,2299141,87.4551039946493,"Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"Botswana","BW","BWA",2019,"","2025-04-15",7520,7172.08956480028,2332083,83.0929813601175,"Sub-Saharan Africa","Gaborone","25.9201","-24.6544","Upper middle income","IBRD"
"Brazil","BR","BRA",2018,"","2025-04-15",9320,9300.66164936497,206107261,28.8762033759743,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brazil","BR","BRA",2020,"","2025-04-15",8080,7074.19378281866,208660842,32.3020785463409,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brazil","BR","BRA",2019,"","2025-04-15",9410,9029.83326742175,207455459,28.8902578679414,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brazil","BR","BRA",2022,"","2025-04-15",8450,9281.33334441234,210306415,38.8160659763397,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brazil","BR","BRA",2021,"","2025-04-15",8060,7972.53665048385,209550294,37.6563307568833,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brazil","BR","BRA",2023,"","2025-04-15",9280,10294.866680778,211140729,33.8539465938547,"Latin America & Caribbean","Brasilia","-47.9292","-15.7801","Upper middle income","IBRD"
"Brunei Darussalam","BN","BRN",2021,"","2025-04-15",29890,31006.9636220576,451721,147.123112663177,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Brunei Darussalam","BN","BRN",2020,"","2025-04-15",30810,26834.3592463839,447404,110.291003654944,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Brunei Darussalam","BN","BRN",2018,"","2025-04-15",28790,30988.1190497851,437810,93.8980618282826,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Brunei Darussalam","BN","BRN",2023,"","2025-04-15",34480,32962.9065121916,458949,136.56300375882,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Brunei Darussalam","BN","BRN",2022,"","2025-04-15",30970,36632.9280421411,455370,146.973966154459,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Brunei Darussalam","BN","BRN",2019,"","2025-04-15",31550,30426.5730284202,442680,108.509658347138,"East Asia & Pacific","Bandar Seri Begawan","114.946","4.94199","High income","Not classified"
"Bulgaria","BG","BGR",2023,"","2025-04-15",14280,15885.5391311331,6446596,119.668120344213,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Bulgaria","BG","BGR",2020,"","2025-04-15",9550,10198.5388313404,6934015,110.324081132354,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Bulgaria","BG","BGR",2021,"","2025-04-15",11100,12274.0775950496,6877743,121.157354617771,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Bulgaria","BG","BGR",2022,"","2025-04-15",12770,13644.201582807,6643324,138.84014681798,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Bulgaria","BG","BGR",2019,"","2025-04-15",9440,9838.60058985384,6975761,125.029963140694,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Bulgaria","BG","BGR",2018,"","2025-04-15",8490,9436.14479876055,7025037,128.865565279241,"Europe & Central Asia","Sofia","23.3238","42.7105","High income","IBRD"
"Burkina Faso","BF","BFA",2019,"","2025-04-15",750,764.853077774946,20961952,60.4086928753226,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burkina Faso","BF","BFA",2023,"","2025-04-15",860,882.689810086163,23025776,64.8223211154384,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burkina Faso","BF","BFA",2020,"","2025-04-15",780,825.237038782475,21478690,60.7397786403239,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burkina Faso","BF","BFA",2021,"","2025-04-15",830,895.535288442991,21995243,62.4203586607795,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burkina Faso","BF","BFA",2018,"","2025-04-15",730,777.465618514048,20438288,60.5956256236488,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burkina Faso","BF","BFA",2022,"","2025-04-15",860,836.118304593682,22509038,64.8438739203037,"Sub-Saharan Africa","Ouagadougou","-1.53395","12.3605","Low income","IDA"
"Burundi","BI","BDI",2023,"","2025-04-15",220,193.007145564804,13689450,29.5932478695071,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Burundi","BI","BDI",2018,"","2025-04-15",230,224.89939239264,11859446,26.5997024647774,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Burundi","BI","BDI",2019,"","2025-04-15",220,210.236494521532,12255336,29.0262099997889,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Burundi","BI","BDI",2021,"","2025-04-15",220,214.091455416133,12965481,28.8186599995439,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Burundi","BI","BDI",2022,"","2025-04-15",230,250.634225368744,13321097,28.315320358729,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Burundi","BI","BDI",2020,"","2025-04-15",210,210.008139902508,12617036,26.773329999595,"Sub-Saharan Africa","Bujumbura","29.3639","-3.3784","Low income","IDA"
"Cabo Verde","CV","CPV",2019,"","2025-04-15",4420,4380.7811916403,514104,103.602656463726,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cabo Verde","CV","CPV",2020,"","2025-04-15",3510,3539.22662027109,514679,78.3934545931901,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cabo Verde","CV","CPV",2022,"","2025-04-15",4550,4323.31362665974,519741,96.9941368513357,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cabo Verde","CV","CPV",2021,"","2025-04-15",3870,3971.4440744985,516649,77.4550586265341,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cabo Verde","CV","CPV",2018,"","2025-04-15",4040,4294.96510456428,513415,105.867524052105,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cabo Verde","CV","CPV",2023,"","2025-04-15",4780,4850.98415849643,522331,94.7385904946044,"Sub-Saharan Africa","Praia","-23.5087","14.9218","Lower middle income","Blend"
"Cambodia","KH","KHM",2018,"","2025-04-15",1920,2036.67377566578,16274522,118.43765541305,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cambodia","KH","KHM",2023,"","2025-04-15",2390,2429.74853452838,17423880,134.206842395931,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cambodia","KH","KHM",2020,"","2025-04-15",2050,2081.73914242939,16725474,122.105396346568,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cambodia","KH","KHM",2021,"","2025-04-15",2120,2167.40324198499,16974305,146.179846509715,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cambodia","KH","KHM",2022,"","2025-04-15",2270,2325.03050040841,17201724,145.873632761406,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cambodia","KH","KHM",2019,"","2025-04-15",2100,2225.87705485686,16481304,115.736679072448,"East Asia & Pacific","Phnom Penh","104.874","11.5556","Lower middle income","IDA"
"Cameroon","CM","CMR",2020,"","2025-04-15",1540,1555.60370660749,26210558,33.7388313623871,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Cameroon","CM","CMR",2021,"","2025-04-15",1610,1672.32657340872,26915758,36.7308347188558,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Cameroon","CM","CMR",2019,"","2025-04-15",1560,1555.22660476477,25506095,43.3785132480415,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Cameroon","CM","CMR",2023,"","2025-04-15",1690,1736.86091073524,28372687,37.2177281759971,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Cameroon","CM","CMR",2022,"","2025-04-15",1660,1604.87726954895,27632771,41.2866025594679,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Cameroon","CM","CMR",2018,"","2025-04-15",1520,1610.69641591017,24806383,40.587602877028,"Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"Canada","CA","CAN",2019,"","2025-04-15",46580,46352.8693445211,37618495,66.1714852804959,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Canada","CA","CAN",2023,"","2025-04-15",54040,53431.1857063879,40097761,67.1924941392879,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Canada","CA","CAN",2021,"","2025-04-15",48780,52496.8441693242,38239864,62.4241644131018,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Canada","CA","CAN",2022,"","2025-04-15",53300,55509.393176404,38939056,67.5588963664949,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Canada","CA","CAN",2020,"","2025-04-15",43900,43537.839298904,38028638,61.1567709632763,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Canada","CA","CAN",2018,"","2025-04-15",45060,46539.1761570405,37072620,66.5998858508762,"North America","Ottawa","-75.6919","45.4215","High income","Not classified"
"Caribbean small states","S3","CSS",2021,"","2025-04-15",11097.2017079623,11920.3427576157,3111609,NA,"Aggregates","","","","Aggregates","Aggregates"
"Caribbean small states","S3","CSS",2022,"","2025-04-15",12907.4063122001,15564.5576210508,3131505,NA,"Aggregates","","","","Aggregates","Aggregates"
"Caribbean small states","S3","CSS",2023,"","2025-04-15",14317.7283692482,16906.5672140942,3152394,NA,"Aggregates","","","","Aggregates","Aggregates"
"Caribbean small states","S3","CSS",2019,"","2025-04-15",11712.3439273628,12356.3216439351,3079149,NA,"Aggregates","","","","Aggregates","Aggregates"
"Caribbean small states","S3","CSS",2020,"","2025-04-15",10353.385573997,10270.790474345,3092577,NA,"Aggregates","","","","Aggregates","Aggregates"
"Caribbean small states","S3","CSS",2018,"","2025-04-15",11353.4838793691,12047.8528111635,3048465,NA,"Aggregates","","","","Aggregates","Aggregates"
"Cayman Islands","KY","CYM",2018,"","2025-04-15",57880,83865.5531568184,65941,117.117123372744,"Latin America & Caribbean","George Town","-81.3857","19.3022","High income","Not classified"
"Cayman Islands","KY","CYM",2019,"","2025-04-15",64520,88254.2903677044,67327,114.838539695171,"Latin America & Caribbean","George Town","-81.3857","19.3022","High income","Not classified"
"Cayman Islands","KY","CYM",2020,"","2025-04-15",56260,82338.7982853661,68684,105.472789465325,"Latin America & Caribbean","George Town","-81.3857","19.3022","High income","Not classified"
"Cayman Islands","KY","CYM",2021,"","2025-04-15",67650,86438.445257404,70108,NA,"Latin America & Caribbean","George Town","-81.3857","19.3022","High income","Not classified"
"Cayman Islands","KY","CYM",2022,"","2025-04-15",61780,92202.1478031576,71591,NA,"Latin America & Caribbean","George Town","-81.3857","19.3022","High income","Not classified"
"Central African Republic","CF","CAF",2021,"","2025-04-15",510,492.263142830507,5112100,44.159119995104,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central African Republic","CF","CAF",2019,"","2025-04-15",500,449.228467602439,4944703,50.0658000014868,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central African Republic","CF","CAF",2022,"","2025-04-15",520,467.359825026238,5098039,45.23357000162,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central African Republic","CF","CAF",2023,"","2025-04-15",530,495.978897153068,5152421,43.480570208358,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central African Republic","CF","CAF",2020,"","2025-04-15",490,462.879071294011,5026628,49.5210200011921,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central African Republic","CF","CAF",2018,"","2025-04-15",470,455.243962859534,4878657,49.6602000024318,"Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"Central Europe and the Baltics","B8","CEB",2018,"","2025-04-15",14748.0571903297,16181.6073703684,102439383,123.777020804241,"Aggregates","","","","Aggregates","Aggregates"
"Central Europe and the Baltics","B8","CEB",2022,"","2025-04-15",19424.7496783033,19502.8169309088,100289401,139.758343530216,"Aggregates","","","","Aggregates","Aggregates"
"Central Europe and the Baltics","B8","CEB",2023,"","2025-04-15",20427.690627374,22637.7950110942,100175859,123.894411807077,"Aggregates","","","","Aggregates","Aggregates"
"Central Europe and the Baltics","B8","CEB",2021,"","2025-04-15",17852.0386782417,19144.0685537317,100647592,125.533292884422,"Aggregates","","","","Aggregates","Aggregates"
"Central Europe and the Baltics","B8","CEB",2019,"","2025-04-15",16011.5379815907,16475.161477584,102282674,121.357362603568,"Aggregates","","","","Aggregates","Aggregates"
"Central Europe and the Baltics","B8","CEB",2020,"","2025-04-15",15929.5918350539,16450.8775088615,102046650,114.678347407454,"Aggregates","","","","Aggregates","Aggregates"
"Chad","TD","TCD",2023,"","2025-04-15",670,680.639877912029,19319064,91.5770812839781,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chad","TD","TCD",2022,"","2025-04-15",660,671.720147647873,18455316,89.722949365026,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chad","TD","TCD",2020,"","2025-04-15",640,622.095543396442,17224679,68.7303601414611,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chad","TD","TCD",2018,"","2025-04-15",650,695.642393675941,16156531,74.2047537321657,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chad","TD","TCD",2021,"","2025-04-15",630,660.747192555507,17828273,82.984776867047,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chad","TD","TCD",2019,"","2025-04-15",670,678.142035723965,16685223,74.5705255558558,"Sub-Saharan Africa","N'Djamena","15.0445","12.1048","Low income","IDA"
"Chile","CL","CHL",2019,"","2025-04-15",14690,14495.716721687,19197744,57.6117545680829,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"Chile","CL","CHL",2023,"","2025-04-15",15800,17067.8136150601,19658835,60.967093994595,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"Chile","CL","CHL",2018,"","2025-04-15",14460,15659.4808675628,18893191,58.1770506331731,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"Chile","CL","CHL",2022,"","2025-04-15",15470,15451.1319576678,19553036,74.9877802139767,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"Chile","CL","CHL",2020,"","2025-04-15",12960,13114.815470545,19370624,58.1828635629748,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"Chile","CL","CHL",2021,"","2025-04-15",14790,16216.5706467899,19456334,64.8384472541565,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"China","CN","CHN",2019,"","2025-04-15",10310,10143.8602206165,1407745000,35.8900960342425,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"China","CN","CHN",2022,"","2025-04-15",12860,12662.5826712038,1412175000,38.3514820836722,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"China","CN","CHN",2023,"","2025-04-15",13390,12614.0617416421,1410710000,37.3167713639344,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"China","CN","CHN",2021,"","2025-04-15",11950,12617.5051041181,1412360000,37.3019908656372,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"China","CN","CHN",2020,"","2025-04-15",10520,10408.7195541075,1411100000,34.7542956996066,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"China","CN","CHN",2018,"","2025-04-15",9540,9905.40638304527,1402760000,37.5657841021374,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
"Colombia","CO","COL",2018,"","2025-04-15",6350,6816.96818309544,49024465,36.5347527968973,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"Colombia","CO","COL",2019,"","2025-04-15",6630,6472.54544924705,49907985,37.558533980839,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
"Colombia","CO","COL",2022,"","2025-04-15",6640,6674.59601948063,51737944,48.0739778648801,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD"
